Date;loadxml;Compression;browserBasedXmlParsing;firstXMLparse;PURE_DOWNLOAD_DUMMY;SVG download and parse;parseXmlAndBuildOverlay;everything;file;Version;OS;model;appVersion;userAgent
"2013-07-05 14:06:45";"71";"deflate";"687";"4";"0";"4593";"8804";"14179";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-05 14:07:01";"1194";"deflate";"1104";"6";"0";"11066";"11974";"25368";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-05 14:07:27";"19";"deflate";"628";"4";"0";"3755";"9538";"14152";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-05 14:07:48";"41";"deflate";"618";"7";"0";"5340";"9108";"15132";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-05 14:08:07";"50";"deflate";"580";"8";"0";"7427";"8448";"16530";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-05 14:08:27";"17";"deflate";"565";"7";"0";"7971";"8440";"17016";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-05 14:08:49";"33";"deflate";"556";"7";"0";"10499";"9780";"20905";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-05 14:09:52";"26";"deflate";"519";"9";"0";"3200";"8148";"11964";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-05 14:10:05";"80";"deflate";"666";"3";"0";"4572";"8974";"14308";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-05 14:10:21";"15";"deflate";"573";"4";"0";"4914";"8829";"14341";"big-data.xml";" 4.1.2";"Android";"Desire-S";"5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; Desire S Build/JZO54K; CyanogenMod-10) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
