Date;loadxml;Compression;browserBasedXmlParsing;firstXMLparse;PURE_DOWNLOAD_DUMMY;SVG download and parse;parseXmlAndBuildOverlay;everything;file;Version;OS;model;appVersion;userAgent
"2013-07-08 10:39:25";"575";"deflate";"24";"18";"0";"288";"366";"1310";"minimal-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:39:27";"64";"deflate";"1130";"7";"0";"8712";"16752";"26688";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:39:59";"55";"deflate";"1031";"13";"0";"7910";"13101";"22138";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:40:29";"128";"deflate";"1340";"17";"0";"7656";"12864";"22033";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:40:56";"2527";"deflate";"1076";"14";"0";"8523";"12987";"25162";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:41:24";"2882";"deflate";"1884";"27";"0";"9884";"14286";"29015";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:41:59";"60";"deflate";"1106";"15";"0";"8213";"16091";"25512";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:42:33";"186";"deflate";"1103";"13";"0";"8516";"17514";"27367";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:43:10";"309";"deflate";"1286";"14";"0";"9691";"18009";"29343";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:43:51";"74";"deflate";"1231";"18";"0";"10617";"18718";"30707";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-08 10:44:24";"3403";"deflate";"2799";"139";"0";"12095";"17621";"36282";"big-data.xml";" 4.0.3";"Android";"HTCDesireC/2.00.111.2";"5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.3; de-de; HTC_Desire_C/2.00.111.2 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
