Date;loadxml;Compression;browserBasedXmlParsing;firstXMLparse;PURE_DOWNLOAD_DUMMY;SVG download and parse;parseXmlAndBuildOverlay;everything;file;Version;OS;model;appVersion;userAgent
"2013-07-09 11:27:24";"10";"deflate";"40";"8";"0";"240";"272";"583";"minimal-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:27:26";"51";"deflate";"7056";"15";"0";"9137";"30315";"46601";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:28:17";"56";"deflate";"778";"5";"0";"10247";"32358";"43457";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:29:07";"361";"deflate";"803";"5";"0";"11423";"42717";"55351";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:30:11";"41";"deflate";"771";"15";"0";"10197";"40032";"51110";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:31:18";"1254";"deflate";"751";"10";"0";"15012";"49046";"66133";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:43:42";"132";"deflate";"2514";"15";"0";"4401";"20141";"27316";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:44:13";"627";"deflate";"725";"5";"0";"6715";"25481";"33711";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:44:52";"54";"deflate";"750";"5";"0";"8439";"32144";"41409";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:45:39";"34";"deflate";"782";"5";"0";"10102";"43367";"54308";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"2013-07-09 11:46:44";"36";"deflate";"780";"10";"0";"7005";"45361";"53219";"big-data.xml";" 4.1.2";"Android";"HTC-Desire";"5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.1.2; de-de; HTC Desire Build/CM10; CyanogenMod-10.0.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
