@relation tm450

@attribute userid {0,}

@attribute bag relational
  @attribute BSSID {1c:c6:3c:1f:54:9c,4c:80:93:76:f9:db,7c:4f:b5:41:5d:de,c6:25:06:73:9f:09,00:1c:28:57:16:4f,c0:62:6b:e4:30:6e,c0:62:6b:e4:30:6f,00:12:43:8a:d7:c0,bc:05:43:f8:5d:e5,00:0b:3b:cb:ea:1c,08:d0:9f:ec:13:d0,d8:30:62:66:be:4f,00:04:0e:8e:7e:13,00:22:6b:ec:03:ed,00:12:43:8a:e1:f1,00:12:43:f9:3c:a0,00:12:43:8a:e1:f0,00:12:43:f9:3c:a1,7c:4f:b5:10:d2:39,00:19:07:58:31:b0,00:19:07:58:31:b1,1c:c6:3c:77:b3:56,00:12:43:f9:31:21,00:12:bf:d3:14:47,00:12:43:8a:de:10,00:12:43:8a:de:11,00:1a:2a:c2:40:1e,00:19:07:58:17:a0,2c:b0:5d:25:e8:bc,bc:05:43:75:88:d5,00:12:43:f9:31:20,00:12:43:f9:37:20,00:12:43:f9:37:21,00:12:43:8a:d7:c1,00:19:07:58:17:a1,7c:4f:b5:7c:ba:10,00:1d:e5:8e:a5:80,00:12:43:f9:33:20,20:37:06:ab:3d:11,00:13:1a:90:ee:91,c0:25:06:83:b3:df,c0:62:6b:e4:32:d2,c0:62:6b:e4:32:d0,00:1d:e5:8e:77:40,24:65:11:93:08:3f,7c:4f:b5:58:06:ff,00:1f:33:36:fe:c0,00:13:1a:90:fc:80,00:13:1a:90:fc:81,00:1c:28:71:d3:af,00:1d:19:e2:f0:e0,20:c9:d0:27:8a:a5,20:37:06:f6:ad:b0,20:37:06:f6:ad:b1,00:16:e3:6a:ce:57,00:02:61:47:07:b3,bc:05:43:19:9d:89,1c:c6:3c:ae:a9:6a,c0:62:6b:e4:30:61,c0:62:6b:e4:30:60,00:13:49:cd:8e:3a,50:7e:5d:7a:88:28,bc:05:43:7b:a6:8b,00:24:fe:08:50:c4,44:e4:d9:00:62:a0,44:e4:d9:00:5b:bf,00:19:07:5a:46:90,44:e4:d9:00:5b:be,00:19:07:5a:46:91,00:1c:28:5a:d6:a5,44:e4:d9:00:62:a1,00:1a:4f:24:85:ac,44:e4:d9:00:5b:90,24:65:11:64:fb:0e,44:e4:d9:00:5b:91,c0:62:6b:e4:32:df,00:24:a5:bc:37:a8,bc:14:01:c3:f7:38,c0:62:6b:e4:32:dd,44:e4:d9:00:5b:81,00:11:6b:1e:86:52,74:31:70:9e:d4:c0,90:94:e4:38:2d:d8,1c:c6:3c:ae:c1:f1,bc:05:43:4d:bc:02,74:31:70:a9:f2:65,1c:c6:3c:54:1a:e7,00:12:43:8a:dd:91,00:12:43:8a:dd:90,44:e4:d9:00:5b:8e,00:12:43:f9:3d:91,44:e4:d9:00:5b:8f,00:12:43:f9:3d:90,44:e4:d9:00:25:e1,44:e4:d9:00:25:e0,50:7e:5d:3c:91:bc,00:23:08:f5:9c:e1,00:14:1c:83:3d:a0,7c:4f:b5:72:9b:40,00:19:07:5a:4b:20,00:02:61:46:40:7f,00:12:43:f9:32:40,1c:c6:3c:60:36:00,00:12:43:8a:d6:71,00:12:43:f9:32:41,00:12:43:8a:d6:70,24:65:11:99:1a:db,00:25:5e:6c:0f:07,7c:4f:b5:c8:92:aa,00:19:07:5a:4b:21,00:14:1c:15:f1:00,00:14:1c:15:f1:01,00:1c:df:b5:41:d5,1c:c6:3c:aa:5a:b0,7c:4f:b5:51:ca:fd,00:24:36:a9:24:3c,00:37:6d:65:0c:1b,00:24:36:a9:24:3b,00:12:43:8a:e4:c0,00:12:43:f9:30:70,00:21:63:1a:5d:a2,00:14:1c:15:f1:b0,00:12:43:f9:30:71,00:14:1c:15:f1:b1,00:12:43:8a:e4:c1,bc:14:01:c4:fe:f8,00:13:19:cf:a5:51,00:13:19:cf:a5:50,00:22:6b:ec:0a:44,00:19:07:58:13:f1,44:e4:d9:00:5b:b0,44:e4:d9:00:5b:b1,00:24:fe:ba:df:8f,bc:14:01:4b:5a:48,c0:25:06:c3:e2:c9,44:e4:d9:00:25:ef,00:19:07:58:26:91,44:e4:d9:00:25:ee,00:19:07:58:26:90,44:e4:d9:00:5b:80,00:24:fe:a6:44:de,00:26:99:4f:e1:61,44:e4:d9:00:62:ae,44:e4:d9:00:62:af,00:24:fe:47:09:36,}

  @attribute RSSI integer [0,100]
@end bag

@attribute ROOM {proj4071,proj4070,siege4077,drucker4078,2003,garage,kueche4064,pool2028,pool2010,kopierer3100,pool2011,pool2057,treppe2,pool2058,mensa,usc2048,wc3067,treppe1,pool2054,labor4080,3077,wcherren,balkon,ohrt,venzke4086,machens4090,wc2017,kopierer4097,gast4076,bespr4083,kopierer4019,kueche3066,drucker2038,pool2023,pool2044,waschkeller,weigel4085,unknown}

@data

0,"00:12:43:f9:3c:a1,76\n00:12:43:8a:e1:f1,81\n00:12:43:8a:d6:71,78\n1c:c6:3c:54:1a:e7,96\n00:12:43:f9:3c:a0,77\n00:12:43:8a:e1:f0,81\n00:12:43:8a:d6:70,78\n", ohrt
0,"00:12:43:f9:3c:a1,74\n00:12:43:8a:e1:f1,82\n00:12:43:8a:d6:71,80\n1c:c6:3c:54:1a:e7,97\n00:12:43:f9:3c:a0,74\n00:12:43:8a:e1:f0,82\n00:12:43:8a:d6:70,80\n", ohrt
0,"00:12:43:f9:3c:a1,75\n00:12:43:8a:e1:f1,93\n00:12:43:8a:d6:71,72\n1c:c6:3c:54:1a:e7,100\n00:12:43:f9:3c:a0,75\n00:12:43:8a:e1:f0,92\n00:12:43:8a:d6:70,71\n", ohrt
0,"00:12:43:f9:3c:a1,69\n00:12:43:8a:e1:f1,88\n00:12:43:8a:d6:71,69\n1c:c6:3c:54:1a:e7,96\n00:12:43:f9:3c:a0,69\n00:12:43:8a:e1:f0,88\n00:12:43:8a:d6:70,69\n00:12:43:f9:31:21,98\n00:12:43:f9:31:20,98\n", ohrt
0,"00:12:43:f9:3c:a1,64\n00:12:43:8a:e1:f1,93\n00:12:43:8a:d6:71,75\n1c:c6:3c:54:1a:e7,97\n00:12:43:f9:3c:a0,64\n00:12:43:8a:e1:f0,97\n00:12:43:8a:d6:70,75\n00:12:43:f9:31:21,99\n00:12:43:f9:31:20,98\n", ohrt
0,"00:12:43:f9:3c:a1,67\n00:12:43:8a:e1:f1,86\n00:12:43:8a:d6:71,76\n1c:c6:3c:54:1a:e7,97\n00:12:43:f9:3c:a0,67\n00:12:43:8a:e1:f0,86\n00:12:43:8a:d6:70,76\n00:12:43:f9:31:21,99\n00:12:43:f9:31:20,98\n", ohrt
0,"00:12:43:f9:3c:a1,68\n00:12:43:8a:e1:f1,98\n00:12:43:8a:d6:71,74\n1c:c6:3c:54:1a:e7,97\n00:12:43:f9:3c:a0,68\n00:12:43:8a:e1:f0,98\n00:12:43:8a:d6:70,75\n00:12:43:f9:31:21,98\n00:12:43:f9:31:20,98\n7c:4f:b5:41:5d:de,95\n", ohrt
0,"00:12:43:f9:3c:a1,66\n00:12:43:8a:e1:f1,90\n00:12:43:8a:d6:71,73\n1c:c6:3c:54:1a:e7,94\n00:12:43:f9:3c:a0,65\n00:12:43:8a:e1:f0,89\n00:12:43:8a:d6:70,73\n00:12:43:f9:31:21,98\n00:12:43:f9:31:20,98\n7c:4f:b5:41:5d:de,95\n", ohrt
0,"00:12:43:f9:3c:a1,78\n00:12:43:8a:e1:f1,95\n00:12:43:8a:d6:71,75\n1c:c6:3c:54:1a:e7,94\n00:12:43:f9:3c:a0,78\n00:12:43:8a:e1:f0,94\n00:12:43:8a:d6:70,75\n7c:4f:b5:41:5d:de,95\n00:19:07:5a:4b:21,99\n00:19:07:5a:4b:20,99\n", gast4076
0,"00:12:43:f9:3c:a1,76\n00:12:43:8a:e1:f1,95\n00:12:43:8a:d6:71,72\n1c:c6:3c:54:1a:e7,98\n00:12:43:f9:3c:a0,75\n00:12:43:8a:e1:f0,95\n00:12:43:8a:d6:70,72\n00:19:07:5a:4b:21,99\n00:19:07:5a:4b:20,99\n00:12:43:f9:31:21,99\n", gast4076
0,"00:12:43:f9:3c:a1,70\n00:12:43:8a:e1:f1,93\n00:12:43:8a:d6:71,70\n1c:c6:3c:54:1a:e7,94\n00:12:43:f9:3c:a0,72\n00:12:43:8a:e1:f0,91\n00:12:43:8a:d6:70,69\n00:19:07:5a:4b:21,99\n00:19:07:5a:4b:20,99\n00:12:43:f9:31:21,98\n", gast4076
0,"00:12:43:f9:3c:a1,68\n00:12:43:8a:e1:f1,94\n00:12:43:8a:d6:71,76\n1c:c6:3c:54:1a:e7,95\n00:12:43:f9:3c:a0,67\n00:12:43:8a:e1:f0,94\n00:12:43:8a:d6:70,77\n00:19:07:5a:4b:21,99\n00:19:07:5a:4b:20,99\n00:12:43:f9:31:21,98\n", gast4076
0,"00:12:43:f9:3c:a1,76\n00:12:43:8a:e1:f1,90\n00:12:43:8a:d6:71,71\n1c:c6:3c:54:1a:e7,95\n00:12:43:f9:3c:a0,76\n00:12:43:8a:e1:f0,90\n00:12:43:8a:d6:70,71\n00:19:07:5a:4b:21,99\n00:19:07:5a:4b:20,99\n00:12:43:f9:31:21,101\n00:12:43:f9:31:20,99\n", gast4076
