@relation tm450

@attribute bag relational
@attribute userid {0,}
@attribute BSSID {00:02:61:47:01:b3,00:0e:8f:18:9a:93,00:0e:8f:47:10:e3,00:13:19:cf:a5:50,00:13:19:cf:a5:51,00:13:49:cd:8e:3a,00:1a:4f:23:3b:ef,00:1b:11:a8:31:ec,00:1b:11:bc:01:a2,00:1c:28:9e:a0:ef,00:1f:3f:1d:24:dd,00:22:6b:ec:03:ed,00:24:b2:f9:e1:6c,00:24:fe:ba:df:8f,02:23:08:60:36:48,02:25:55:33:e2:31,04:53:7c:00:57:37,08:96:d7:04:e1:fa,08:96:d7:21:7f:68,08:96:d7:73:01:ed,08:96:d7:8e:d0:5f,08:96:d7:b1:ba:4f,08:d0:9f:ec:13:de,08:d0:9f:ec:13:df,0c:47:3d:95:24:ec,1c:c6:3c:1f:54:9c,1c:c6:3c:54:1a:e7,1c:c6:3c:ae:a9:6a,20:37:06:f6:8e:ce,20:37:06:f6:8e:cf,24:65:11:34:ae:70,2c:b0:5d:25:e8:bc,34:6b:d3:b9:ce:78,40:4d:8e:8f:7c:7a,5c:35:3b:8a:05:e5,5c:35:3b:cc:0f:ed,60:e7:01:d8:68:af,64:66:b3:78:82:8b,68:b6:fc:0b:10:78,68:b6:fc:0b:10:7a,68:b6:fc:0b:10:7c,6c:aa:b3:12:e4:f8,6c:aa:b3:13:23:f8,6c:aa:b3:37:79:08,6c:aa:b3:37:90:d8,6c:aa:b3:37:98:a8,6c:aa:b3:37:bb:18,6c:aa:b3:37:bb:1c,6c:aa:b3:37:c9:68,6c:aa:b3:37:cc:d8,6c:aa:b3:37:d1:28,6c:aa:b3:37:d1:2c,6c:aa:b3:38:39:a8,6c:aa:b3:38:39:ac,6c:aa:b3:38:6a:58,6c:aa:b3:38:6a:5c,6c:aa:b3:38:86:e8,6c:aa:b3:38:fa:18,6c:aa:b3:39:0b:b8,6c:aa:b3:39:23:38,6c:aa:b3:39:d3:d8,6c:aa:b3:39:e1:a8,6c:aa:b3:39:ec:f8,6c:aa:b3:39:ec:fc,6c:aa:b3:3a:03:18,6c:aa:b3:3c:6f:18,6c:aa:b3:3c:6f:1c,6c:aa:b3:53:23:f8,6c:aa:b3:77:79:08,6c:aa:b3:77:90:d8,6c:aa:b3:77:98:a8,6c:aa:b3:77:bb:18,6c:aa:b3:77:bb:1c,6c:aa:b3:77:c9:68,6c:aa:b3:77:cc:d8,6c:aa:b3:77:d1:28,6c:aa:b3:77:d1:2c,6c:aa:b3:78:39:a8,6c:aa:b3:78:39:ac,6c:aa:b3:78:6a:58,6c:aa:b3:78:6a:5c,6c:aa:b3:78:86:e8,6c:aa:b3:78:fa:18,6c:aa:b3:79:0b:b8,6c:aa:b3:79:d3:d8,6c:aa:b3:79:e1:a8,6c:aa:b3:79:ec:f8,6c:aa:b3:79:ec:fc,6c:aa:b3:7a:03:18,6c:aa:b3:7c:6f:18,6c:aa:b3:7c:6f:1c,6c:aa:b3:b7:79:08,6c:aa:b3:b7:90:d8,6c:aa:b3:b7:98:a8,6c:aa:b3:b7:bb:17,6c:aa:b3:b7:bb:18,6c:aa:b3:b7:bb:1c,6c:aa:b3:b7:c9:68,6c:aa:b3:b7:cc:d8,6c:aa:b3:b7:d1:27,6c:aa:b3:b7:d1:28,6c:aa:b3:b7:d1:2c,6c:aa:b3:b8:39:a7,6c:aa:b3:b8:39:a8,6c:aa:b3:b8:39:ac,6c:aa:b3:b8:6a:57,6c:aa:b3:b8:6a:58,6c:aa:b3:b8:6a:5c,6c:aa:b3:b8:86:e8,6c:aa:b3:b8:fa:18,6c:aa:b3:b9:0b:b8,6c:aa:b3:b9:d3:d8,6c:aa:b3:b9:e1:a8,6c:aa:b3:b9:ec:f7,6c:aa:b3:b9:ec:f8,6c:aa:b3:b9:ec:fc,6c:aa:b3:ba:03:18,6c:aa:b3:bc:6f:17,6c:aa:b3:bc:6f:18,6c:aa:b3:bc:6f:1c,74:31:70:2f:9a:a4,74:31:70:9e:d4:c0,74:31:70:a9:f2:65,78:8d:f7:c8:88:08,7c:4f:b5:41:5d:de,7c:4f:b5:97:09:82,7e:4f:b5:e6:a7:0c,82:c7:a6:ef:6c:35,84:18:3a:0c:b2:48,84:18:3a:23:23:e8,84:18:3a:23:46:58,84:18:3a:23:ab:b8,84:18:3a:23:ab:bc,84:18:3a:24:af:f8,84:18:3a:28:fa:b8,84:18:3a:28:fe:f8,84:18:3a:29:04:58,84:18:3a:29:05:38,84:18:3a:29:05:3c,84:18:3a:29:0e:08,84:18:3a:2c:1b:c8,84:18:3a:2c:55:88,84:18:3a:2c:55:8c,84:18:3a:2c:6b:88,84:18:3a:4c:b2:48,84:18:3a:63:23:e8,84:18:3a:63:46:58,84:18:3a:63:ab:b8,84:18:3a:63:ab:bc,84:18:3a:64:af:f8,84:18:3a:68:fa:b8,84:18:3a:68:fe:f8,84:18:3a:69:04:58,84:18:3a:69:05:38,84:18:3a:69:05:3c,84:18:3a:69:0e:08,84:18:3a:6c:1b:c8,84:18:3a:6c:55:88,84:18:3a:6c:55:8c,84:18:3a:6c:6b:88,84:18:3a:8c:b2:48,84:18:3a:a3:23:e8,84:18:3a:a3:46:58,84:18:3a:a3:ab:b7,84:18:3a:a3:ab:b8,84:18:3a:a3:ab:bc,84:18:3a:a4:af:f8,84:18:3a:a8:fa:b8,84:18:3a:a8:fe:f8,84:18:3a:a9:04:58,84:18:3a:a9:05:37,84:18:3a:a9:05:38,84:18:3a:a9:05:3c,84:18:3a:a9:0e:08,84:18:3a:ac:1b:c8,84:18:3a:ac:55:87,84:18:3a:ac:55:88,84:18:3a:ac:55:8c,84:18:3a:ac:6b:88,84:9c:a6:7f:f2:29,84:9c:a6:ca:83:0f,84:9c:a6:e0:ac:b3,88:03:55:1a:dd:73,88:03:55:ef:3c:10,90:94:e4:38:2d:d8,9c:80:df:5f:81:61,9c:80:df:96:9a:85,9c:c7:a6:ef:6c:35,bc:05:43:7b:a6:8b,bc:14:01:17:6f:78,bc:14:01:17:6f:7a,bc:14:01:97:f3:18,c0:25:06:83:b3:df,d4:21:22:62:40:63,d4:c9:ef:78:84:36,dc:53:7c:00:57:35,e8:94:f6:b2:a8:c4,f8:3d:ff:9f:c4:a9,}

@attribute RSSI integer [0,100]
@end bag

@attribute ROOM {0,31,34,37,42,48,51,53,88,92,104,108,112,115,140,148,152,156,161,164,1000,1032,1038,1043,1049,1051,1053,1089,1097,1106,1109,1112,1115,1140,1149,1156,1161,1164,2000,2031,2036,2042,2049,2050,2051,2053,2100,2108,2112,2115,2140,2148,2153,2159,2163,3000,3031,3035,3041,3048,3051,3053,3089,3092,3099,3100,3106,3109,3112,3115,3140,3148,3154,3158,3159,3163,4000,4004,4005,4006,4007,4023,4029,4030,4031,4036,4037,4038,4039,4040,4053,4092,4102,4109,4115,4140,4148,4154,4155,4156,4161,4164,unknown}

@data

0,"00:13:49:cd:8e:3a,93\n68:b6:fc:0b:10:78,89\n68:b6:fc:0b:10:7a,91\n6c:aa:b3:37:98:a8,77\n6c:aa:b3:39:e1:a8,87\n6c:aa:b3:39:ec:f8,86\n6c:aa:b3:3a:03:18,92\n6c:aa:b3:3c:6f:18,80\n6c:aa:b3:3c:6f:1c,77\n6c:aa:b3:77:98:a8,77\n6c:aa:b3:79:e1:a8,88\n6c:aa:b3:79:ec:f8,84\n6c:aa:b3:7c:6f:18,80\n6c:aa:b3:7c:6f:1c,76\n6c:aa:b3:b7:98:a8,77\n6c:aa:b3:b9:e1:a8,88\n6c:aa:b3:b9:ec:f8,86\n6c:aa:b3:bc:6f:18,81\n6c:aa:b3:bc:6f:1c,76\n74:31:70:a9:f2:65,91\n84:18:3a:0c:b2:48,81\n84:18:3a:23:46:58,64\n84:18:3a:4c:b2:48,78\n84:18:3a:63:46:58,90\n84:18:3a:8c:b2:48,81\n84:18:3a:a3:46:58,63\nd4:21:22:62:40:63,91\n", 0
0,"00:13:49:cd:8e:3a,93\n04:53:7c:00:57:37,88\n68:b6:fc:0b:10:78,89\n68:b6:fc:0b:10:7a,91\n6c:aa:b3:37:98:a8,76\n6c:aa:b3:38:39:a8,84\n6c:aa:b3:39:e1:a8,84\n6c:aa:b3:39:ec:f8,84\n6c:aa:b3:3a:03:18,88\n6c:aa:b3:77:98:a8,76\n6c:aa:b3:78:39:a8,83\n6c:aa:b3:79:e1:a8,84\n6c:aa:b3:79:ec:f8,0\n6c:aa:b3:7a:03:18,88\n6c:aa:b3:b7:98:a8,76\n6c:aa:b3:b8:39:a8,83\n6c:aa:b3:b9:e1:a8,84\n6c:aa:b3:b9:ec:f8,86\n6c:aa:b3:ba:03:18,89\n74:31:70:a9:f2:65,91\n7c:4f:b5:41:5d:de,80\n84:18:3a:0c:b2:48,74\n84:18:3a:4c:b2:48,78\n84:18:3a:63:46:58,90\n84:18:3a:8c:b2:48,74\nd4:21:22:62:40:63,94\ndc:53:7c:00:57:35,88\n", 0
0,"00:13:49:cd:8e:3a,93\n04:53:7c:00:57:37,88\n68:b6:fc:0b:10:78,89\n68:b6:fc:0b:10:7a,91\n6c:aa:b3:37:98:a8,72\n6c:aa:b3:38:39:a8,87\n6c:aa:b3:39:e1:a8,84\n6c:aa:b3:39:ec:f8,87\n6c:aa:b3:3a:03:18,88\n6c:aa:b3:77:98:a8,72\n6c:aa:b3:78:39:a8,87\n6c:aa:b3:79:e1:a8,84\n6c:aa:b3:79:ec:f8,71\n6c:aa:b3:7a:03:18,88\n6c:aa:b3:b7:98:a8,72\n6c:aa:b3:b8:39:a8,87\n6c:aa:b3:b9:e1:a8,84\n6c:aa:b3:b9:ec:f8,88\n6c:aa:b3:ba:03:18,89\n74:31:70:a9:f2:65,84\n7c:4f:b5:41:5d:de,80\n84:18:3a:0c:b2:48,78\n84:18:3a:4c:b2:48,78\n84:18:3a:63:46:58,90\n84:18:3a:8c:b2:48,78\nd4:21:22:62:40:63,94\ndc:53:7c:00:57:35,88\n", 0
0,"04:53:7c:00:57:37,88\n1c:c6:3c:54:1a:e7,92\n2c:b0:5d:25:e8:bc,89\n68:b6:fc:0b:10:7a,91\n6c:aa:b3:37:98:a8,76\n6c:aa:b3:38:39:a8,86\n6c:aa:b3:39:e1:a8,87\n6c:aa:b3:39:ec:f8,84\n6c:aa:b3:39:ec:fc,90\n6c:aa:b3:3a:03:18,88\n6c:aa:b3:77:98:a8,76\n6c:aa:b3:78:39:a8,83\n6c:aa:b3:79:e1:a8,86\n6c:aa:b3:79:ec:f8,79\n6c:aa:b3:79:ec:fc,89\n6c:aa:b3:7a:03:18,90\n6c:aa:b3:b7:98:a8,76\n6c:aa:b3:b8:39:a8,86\n6c:aa:b3:b9:e1:a8,87\n6c:aa:b3:b9:ec:f8,83\n6c:aa:b3:b9:ec:fc,89\n6c:aa:b3:ba:03:18,91\n74:31:70:a9:f2:65,84\n7c:4f:b5:41:5d:de,81\n84:18:3a:0c:b2:48,76\n84:18:3a:4c:b2:48,78\n84:18:3a:8c:b2:48,77\n9c:80:df:96:9a:85,88\nd4:21:22:62:40:63,94\ndc:53:7c:00:57:35,88\n", 0
0,"04:53:7c:00:57:37,92\n1c:c6:3c:54:1a:e7,92\n2c:b0:5d:25:e8:bc,89\n68:b6:fc:0b:10:7a,91\n6c:aa:b3:37:98:a8,72\n6c:aa:b3:38:39:a8,82\n6c:aa:b3:39:e1:a8,87\n6c:aa:b3:39:ec:f8,85\n6c:aa:b3:39:ec:fc,90\n6c:aa:b3:3a:03:18,88\n6c:aa:b3:77:98:a8,72\n6c:aa:b3:78:39:a8,82\n6c:aa:b3:79:e1:a8,87\n6c:aa:b3:79:ec:f8,79\n6c:aa:b3:79:ec:fc,89\n6c:aa:b3:7a:03:18,90\n6c:aa:b3:b7:98:a8,72\n6c:aa:b3:b8:39:a8,83\n6c:aa:b3:b9:e1:a8,87\n6c:aa:b3:b9:ec:f8,83\n6c:aa:b3:b9:ec:fc,89\n6c:aa:b3:ba:03:18,91\n74:31:70:a9:f2:65,84\n7c:4f:b5:41:5d:de,84\n84:18:3a:0c:b2:48,82\n84:18:3a:4c:b2:48,78\n84:18:3a:63:46:58,93\n84:18:3a:8c:b2:48,82\n84:18:3a:a3:46:58,92\n9c:80:df:96:9a:85,90\nd4:21:22:62:40:63,94\ndc:53:7c:00:57:35,88\n", 0
0,"6c:aa:b3:37:98:a8,71\n6c:aa:b3:39:ec:f8,89\n6c:aa:b3:3c:6f:18,61\n6c:aa:b3:3c:6f:1c,90\n6c:aa:b3:77:98:a8,75\n6c:aa:b3:79:ec:f8,89\n6c:aa:b3:7c:6f:18,79\n6c:aa:b3:7c:6f:1c,90\n6c:aa:b3:b7:98:a8,72\n6c:aa:b3:b9:ec:f8,87\n6c:aa:b3:bc:6f:18,71\n6c:aa:b3:bc:6f:1c,89\n84:18:3a:0c:b2:48,64\n84:18:3a:23:46:58,71\n84:18:3a:4c:b2:48,63\n84:18:3a:63:46:58,44\n84:18:3a:8c:b2:48,63\n84:18:3a:a3:46:58,71\n", 31
0,"6c:aa:b3:37:98:a8,77\n6c:aa:b3:39:ec:f8,89\n6c:aa:b3:3c:6f:18,80\n6c:aa:b3:3c:6f:1c,90\n6c:aa:b3:77:98:a8,77\n6c:aa:b3:79:ec:f8,89\n6c:aa:b3:7c:6f:18,79\n6c:aa:b3:7c:6f:1c,90\n6c:aa:b3:b7:98:a8,76\n6c:aa:b3:b9:ec:f8,87\n6c:aa:b3:bc:6f:1c,89\n84:18:3a:0c:b2:48,61\n84:18:3a:23:46:58,74\n84:18:3a:4c:b2:48,61\n84:18:3a:63:46:58,44\n84:18:3a:8c:b2:48,62\n84:18:3a:a3:46:58,74\n", 31
0,"6c:aa:b3:37:98:a8,73\n6c:aa:b3:39:ec:f8,88\n6c:aa:b3:3c:6f:18,80\n6c:aa:b3:3c:6f:1c,86\n6c:aa:b3:77:98:a8,73\n6c:aa:b3:79:ec:f8,87\n6c:aa:b3:7c:6f:18,80\n6c:aa:b3:7c:6f:1c,84\n6c:aa:b3:b7:98:a8,73\n6c:aa:b3:b9:ec:f8,87\n6c:aa:b3:bc:6f:18,81\n6c:aa:b3:bc:6f:1c,84\n84:18:3a:0c:b2:48,55\n84:18:3a:23:46:58,73\n84:18:3a:4c:b2:48,56\n84:18:3a:63:46:58,44\n84:18:3a:8c:b2:48,56\n84:18:3a:a3:46:58,71\n", 31
0,"6c:aa:b3:37:98:a8,80\n6c:aa:b3:39:ec:f8,88\n6c:aa:b3:3c:6f:18,80\n6c:aa:b3:3c:6f:1c,77\n6c:aa:b3:77:98:a8,80\n6c:aa:b3:79:ec:f8,87\n6c:aa:b3:7c:6f:18,80\n6c:aa:b3:7c:6f:1c,76\n6c:aa:b3:b7:98:a8,78\n6c:aa:b3:b9:ec:f8,87\n6c:aa:b3:bc:6f:18,81\n6c:aa:b3:bc:6f:1c,76\n84:18:3a:0c:b2:48,51\n84:18:3a:23:46:58,64\n84:18:3a:4c:b2:48,52\n84:18:3a:63:46:58,44\n84:18:3a:8c:b2:48,52\n84:18:3a:a3:46:58,63\n", 31
